review_id,user_id,business_id,stars,date,text,useful,funny,cool
g1Y-MaH9MnpvcJdgm1s_hg,mdqK00q-7PiClsb-wmzvMw,JX1_mKHN38bjgQP0JB3fkg,3,2012-01-26,"Went here with a friend after hearing that it opened up. Located next to Tink Holl Marketplace, I thought this was a great idea to have a place to eat after you shop. The place isn't really up to par, such as the space itself. There are areas where they can utilize a little better such as the stage area. It's pretty much open with empty space of nothing. The tables are pretty much scattered and it was just dull. Not a wow for me. There were no music playing and just a weird feeling. It's like one of those places where the Asian mobs come together and rewind. 

However, the food on the other hand isn't that bad. We had their beef pan fried noodles, shrimp vegetables dish, and crab and fish maw soup. The soup tasted great and so did the noodles. The shrimp dish was kind of skimpy meaning they weren't really giving the right amount of shrimp. It's acceptable as far as the taste goes but would've been more better if they didn't cheated me with the shrimp. 

To me I like to be in a good environment and this place didn't WOW me at all so if they fix up the place, make it more inviting then I might change my rating.",1,0,0
JFoD6orjFQ3zEiQyYvfZ8w,dlx_RbJNVmUcyU1xrZmxqQ,DPv_56Eo72WTOE48eQl2hg,5,2013-10-23,"I have to say, we needed emergency help one Saturday into Sunday evening as our dog had eaten something he should not have and literally was dying before our eyes as it was clogging up his intestines.  And the Senior Doctor at Graham road Animals hospital was amazing. We had gone to that emergency place in copley as soon as we saw there was a problem and new it was after hours, about 11pm, awful, just awful, they wanted $4000 to save our dog. their attitudes were terrible and they were not sympathetic at all.  We just go the dog from a prior owner a week prior who left out that this adult male ate anything.  Well, $4000, we did not have that kind of money, it just popped in my head as i had heard good things to call Graham road animal hospittal, which we did at this point  5am, now mind you it's early sunday, it had an emergency number on the outgoing message, we dialed it, it went to his cell phone. We woke him up. He said have them make your pet comfortable for now with pain med, he would meet us asap at the office. He met us, charged $800 for the surgery (which still sucked of course but omg totally different price) and just was amazing. he had never met us before, we had never used this hospital before, he just did that for us as first time customers because he truly cares for animals. I will say, don't be put off as his bedside manner with humans might be a little gruff, however he is truly amazing with his patients, the animals and that's why we are there.  i will never foget how wonderful he was to us and our dog Hercules, who is doing very well now.",12,1,5
BS06ZIChe0dXR56srX_rHA,sOq_0o7ybhTJH9RuX87_lg,J3ZSl7xvnLM6KgLB763YCw,3,2015-04-10,"This is what it is, decent fast-food chicken and biscuits. Nothing fantastic but I wasn't expecting fantastic for $5 for the total check. Overall everything was tasty, the place clean, and the staff surprisingly friendly for fast food.",0,0,0
zXsDp8eSZunqejbYQ2sTkw,tYF_YmWIW9h7Loq5U2Wenw,Ak08F6RqjHYmVCzweBbTrQ,5,2010-04-24,"Galee gai is the cure-all for allergies, the flu or a hangover. Trust me, I know hangovers.
The waitresses are all amazing and beautiful and nice.
Friday and Saturday nights usually yield an awkward wait (who was really here first?).
I have never had a bad meal or experience here.",0,0,2
KOIhLeUtgF_h2_fbUabdHQ,ltYguxaXP7APjPBo0UfzJw,T70pMoTP008qYLsIvFCXdQ,5,2013-03-09,"Vegas + Veganism = PARTY

I come to Vegas twice every year for work (the Magic and Project tradeshows every Aug and Feb)  My first ""Vegan Vegas"" was this past Feb.  

We always stay at either the Wynn or Encore, so finding the Red Velvet Cafe just across the street @ Fashion Show was truly a blessing!  

I am so happy that places like this exist to make veganism effortless.  The food was delish, service was great, and the selection was incredible.  Can't wait to try some of the desserts in August.  

Vegas Vegan tip:  Steve Wynn (the owner of the Wynn and Encore) is actually, or has been experimenting with veganism, therefore every (or at least every restaurant I have come across)  has a ""vegan menu"" If your pocketbook does allow",4,0,2
gppQcUMg5SRDqEm5y0GhiQ,UOCSlQXVvH-XTcn2PKCjvw,wWDNwNb6ygJorKujOuifhA,5,2015-11-28,"Had lunch today, our first visit to Forno 301.  We were delighted!  The food was fresh, hot and delicious.  The wood-fired thin crust pizza was one of the best, and also enjoyed the daily special gnocchi.  Outstanding!  The house red Italian wine was a perfect compliment to our meal.  Love the ambience and friendly atmosphere.  We look forward to a return visit to this hidden neighborhood gem!",0,0,0
_0KAUcvWxM22yQEnURDroQ,JHzp0yjiUhbG0ce-vWQs4A,vodCM302JJ_P9yJt1WuH_w,3,2017-05-02,I've only had the veggie burger here and I'm a bit on the fence about it. It's nothing extraordinary but I sometimes randomly crave for it. The burger has a nice crunch texture then a gooeyness on the inside that ends up sticking to your teeth.,0,0,0
VksloNmHxRfgbk89E0PqlA,-DsOqOljlG3MyCB8GoQjsw,FlSC47gipnoXP64XMOXxcA,5,2016-09-29,"Coffee is excellent. Friendly service, good food. Nice place to settle in with a good book.",0,0,0
yZOsGkMogGlp7JdxsLWBaA,vVhE4lGdsGK5rQgBfOGFxA,-VO_NrhFxh8CWOpyaUyKvw,5,2017-05-25,Ordered cupcakes from the bakery.  The staff was super friendly and nice - no complaints!,0,0,0
StXn6OiUgnoPM4-FSigr6A,-XM94NttmJuZZQGXjr_F4g,HO2knNxcc_8lFtgGxN8q2A,3,2010-05-17,"Everyone has to stop in here for at least one bday if they are living in Madison!  Free souvenier mug filled with free beer (or soda) all day\/night!
That being said, I almost always refuse to come here.  It is usually way too jam packed, the music is the same every night, and the crowd is generally really, really young.... like, most have used fakes to get in young.
I did work here a few summers ago, which enabled me to sample quite a bit of their food.  Suprisingly, they do have a good, homemade veggie burger.  With some of their waffle fries and gritty sauce on the side...mmmmmmm!  They also have really good cheese curds and it is sad to say but I also like their nachos!  And their daily specials are usually pretty good as well.",0,0,0
RBT7G9_apz0DBz_Grrhd_g,VtuewRfT8siXlpGfgdn0Qg,j7zJxmr8BfYJhC3KW9BshA,1,2015-06-23,"I get on the information line there 3women behind a desk..one became free n I had the NERVE to walk up to Margo..I tell her what I'm there for..she looks up at me and says, "" Did I call you?"" I said, ""oh, I didn't c a sign saying wait til your called..do I hve to get back on line?"" Yup..I had to go back on line as she takes a women that had just got in d line!!?? What disgusting controlling  freaks are these government workers that my taxes pay for their friggin salary..It never changes, when it comes to dealing with a government agency these people treat us rudely. I wrk in a customer service type job and I wld never treat people rudely..never!!",0,2,0
gqI907dNjPlQ5OC9xX03kQ,p7S7nB4mMWTvGzeaEwJAng,9GNui5whdMixHhbHY1B3ZQ,3,2010-09-02,"Got a room here through Hotwire. The plusses-room was clean, comfortable and big. The air conditioner worked great even though it was 112 outside. Like the huge shower, but water leaks out on the floor. 
The minuses-the check-in clerk was having computer problems and acted like he was listening, but wasn't. We asked for one king and he said ok, but got two queens. Not a big deal, but...
We put all of our stuff away in the room and went out for the evening. When we got back at about 11:00, we were going to watch TV, but our TV did not work. How do you put people on a room with a TV that doesn't work? You KNOW housekeeping knows it doesn't work. Then  even though our ""do not disturb"" sign was hanging on the door, and we activated the electronic ""do not disturb"" sign, we were awakened at 8:45am by someone trying to enter the room. I went to the door to look through the security viewer, but they had left without being able to open the door. I went back to bed and about 10 minutes later I hear someone trying again. I got up and this time they were successful, but the security latch kept them from opening the door. I said ""Can't you read?"" and she said ""Sorry, I was told you checked out.""
To me, the minuses greatly outweigh the plusses (especially since at least one other reviewer had a similar problem with mgmt thinking a room was vacant that wasn't). We won't stay here again. To many other good options in the area.",2,0,0
cCQa3VseFrSLfSM6qOB5yQ,rpBuSI7YkxlhV8_PXEmwRg,jKrlc4xQIvfzDZ8eNfqxwg,5,2016-03-30,"Mandarin Bar offers amazing view of the strip, great cocktails and excellent service.  They also serve delicious non-alcoholic mocktail. 
I really like the ambiance there. The music is not too loud so you can actually have a conversation with others. I'll definitely go back.",0,0,0
be1x6C2D3wIG8rj4jlfoWA,XQqNG5R6xX-gDnwNFNE20g,Z_mJYg3vi8cPZHa1J4BALw,3,2015-10-03,"Waking around town on a rainy day we decided to try this restaurant since we heard good things about the food.

We were greeted by a hostess that did not smile and appeared to have an attitude, not a good first impression. She gave the place an unwelcoming feel, which is why only 3 stars. Environment plays a huge role in a rating.

My friend and I got the sunchoke--spelling? Soup which was made from sunflower root, very creamy and delicious.

My husband and friend got the burgers and I got the shrimp roll. For sides we had the cucumber salad, potato salad and kale salad. Kale salad was too salty, the potato was delicious!

Our server was very informative. He asked if we have been there before and since we did not he explained how the ingredients were local and described a couple of his favorite dishes, which we all enjoyed hearing about!

I would go back for dinner and get a nice cocktail. They look good! 

The decor has a fancy feel, would be a good date night place ( hint hint ) :)",0,0,0
eicBPiGuEvOfiauEskDmKw,mXX8bBz9q7lH4LzN8nfVSg,qfr7bHu1-VXUTQWXoSMf9g,1,2015-06-05,"I did not feel that addressing the poor experience we had at the Play Factory would improve anything, and didn't feel the need to make things even more unpleasant for us and our guest. The fact is that I have 5 children and have had many birthday parties at several other kid venues around the valley and yours was lacking to say the least. So please allow me to clarify your confusion. 

1. You called to confirm our reservation, and yet when we arrived, at 3:10p, there was no party set up and all the tables were dirty. 
So what exactly did my $50 groupon pay for? The three balloons and use of your nasty tables? ANY other venue would have a table set up and ready for our arrival.
2. I paid an additional $50 for 1 pepperoni pizza, 4 pitchers of soda, and 1 small gluten free pizza for 6 kids....I've paid far less, for much more.
3.I then paid an additional $50 for admission and use of your facility which we found to be subpar. The floors and over all cleanliness of your facility was poor.... And the bathrooms were gross. 
4. I didn't mention this in my review about the fact that your staff allowed such rough behavior by other patrons, to include the fact that my daughter was choked on the slide and another of our guest was pushed and bullied to the point that we had to intervene to prevent this 2 year old from being injured was Unsatisfactory indeed.
In closing I paid $150 for no decorations, over priced food and a small & subpar facility with poor customer service. 
I understand that you must deal with unhappy customers on a regular basis, and normally I would say nothing, but it is wrong to post a groupon in order to scam people out of their hard earned money. And it is my duty as a parent and fellow grouponer to make sure that anyone considering to purchase that groupon, be aware that the Play Factory is a complete rip off! 

Sincerely,
Carrey Vacha",7,2,0
